INCIDENT_DATE,STATE,AIRPORT_ID,AIRPORT,OPID,OPERATOR,ATYPE,TYPE_ENG,SPECIES_ID,SPECIES,DAMAGE,COST_REPAIRS,AMA,AMO,EMA,EMO,AC_CLASS,AC_MASS,NUM_ENGS,ENG_1_POS,ENG_2_POS,ENG_3_POS,ENG_4_POS,REG,FLT,REMAINS_COLLECTED,REMAINS_SENT,INCIDENT_MONTH,INCIDENT_YEAR,TIME_OF_DAY,TIME,FAAREGION,ENROUTE,RUNWAY,LOCATION,HEIGHT,SPEED,DISTANCE,PHASE_OF_FLT,STR_RAD,DAM_RAD,STR_WINDSHLD,DAM_WINDSHLD,STR_NOSE,DAM_NOSE,STR_ENG1,DAM_ENG1,STR_ENG2,DAM_ENG2,STR_ENG3,DAM_ENG3,STR_ENG4,DAM_ENG4,INGESTED,STR_PROP,DAM_PROP,STR_WING_ROT,DAM_WING_ROT,STR_FUSE,DAM_FUSE,STR_LG,DAM_LG,STR_TAIL,DAM_TAIL,STR_LGHTS,DAM_LGHTS,STR_OTHER,DAM_OTHER,OTHER_SPECIFY,EFFECT,EFFECT_OTHER,SKY,PRECIP,BIRDS_SEEN,BIRDS_STRUCK,SIZE,WARNED,COMMENTS,REMARKS,AOS,COST_OTHER,COST_REPAIRS_INFL_ADJ,COST_OTHER_INFL_ADJ,REPORTED_NAME,REPORTED_TITLE,REPORTED_DATE,SOURCE,PERSON,NR_INJURIES,NR_FATALITIES,LUPDATE,TRANSFER,INDICATED_DAMAGE
9/24/15 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UNK,UNKNOWN,UNKNOWN,,R1101,Barn owl,,,,,,,,,,,,,,,,TRUE,FALSE,9,2015,,,AWP,,28L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,N EDGE OF RWY 28L BTWN TWY P AND TWY N. 1015 AM DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,4/14/16 0:00,FALSE,FALSE
9/22/15 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UAL,UNITED AIRLINES,B-747-400,D,YH004,Horned lark,N,,148,34,34,46,A,5,4,1,1,1,1,N177UA,838,TRUE,TRUE,9,2015,Day,1000,AWP,,,,0,,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,,1,Small,N,"SOURCE = TWO xxxx-x (xxxx-x-xx-xxxxxx, Rx)",,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,4/14/16 0:00,FALSE,FALSE
9/15/15 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,AAL,AMERICAN AIRLINES,A-321,D,Z6004,Swainson's thrush,N,,04A,7,23,1,A,4,2,1,1,,,N549UW,1982,TRUE,TRUE,9,2015,Night,20,AWP,,,,,,,Climb,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,,,,1,Small,Y,"xxxx-x-xx-xxxxxx, Rx",FLIGHT CREW REPORTED TO AIRLINE MX THAT THE STRIKE OCCURRED ON DEPARTURE FROM KSFO. A/C CONTINUED TO ITS DESTINATION AND LANDED W/O INCIDENT. EVIDENCE OF STRIKE WAS FOUND ON THE NOSE OF THE A/C. OPS COLLECTED A TISSUE SAMPLE FOR ANALYSIS. NO DAMAGE.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,,FALSE,FALSE
9/13/15 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,SKW,SKYWEST AIRLINES,EMB-170,D,K3101,White-tailed kite,N,,332,,22,4,A,4,2,1,1,,,,6418,TRUE,FALSE,9,2015,Dusk,1855,AWP,,1R,,0,100,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPORTED,None,,Some Cloud,None,1,1,Small,N,xxxx-x-xx-xxxxxx,NO DAMAGE REPORTED SO FAR DUE TO A/C DEPARTED AND CONTINUED TO DESTINATION.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,,FALSE,FALSE
9/11/15 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UNK,UNKNOWN,UNKNOWN,,K3302,Red-tailed hawk,,,,,,,,,,,,,,,,TRUE,FALSE,9,2015,,,AWP,,28L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,xxxx-x-xx-xxxxxx,RED-TAILED HAWK WAS DISCOVERED DURING A ROUTINE INSPECTION OF THE AIRFIELD. TIME AND NATURE OF STRIKE IS UNKNOWN. 10:05 AM DAY,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,,FALSE,FALSE
9/10/15 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UNK,UNKNOWN,UNKNOWN,,R1101,Barn owl,,,,,,,,,,,,,,,,TRUE,FALSE,9,2015,,,AWP,,28R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,BARN OWL WAS RECOVERED NEAR THE C/L OF RWY 28R AT TWY P. STRIKE WAS NOT REPORTED. TIME OF STRIKE AND A/C INVOLVED ARE UNKNOWN. 7:10 AM DAWN,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,,FALSE,FALSE
9/10/15 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,VRD,VIRGIN AMERICA,A-320,D,UNKBS,Unknown bird - small,,,04A,3,10,1,A,4,2,1,1,,,N637VA,84,FALSE,FALSE,9,2015,Night,2045,AWP,,,,,,,Climb,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,None,1,1,Small,,xxxx-x-xx-xxxxxx,ASSUME 1 STRUCK.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Other,,,,FALSE,FALSE
9/9/15 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UAL,UNITED AIRLINES,B-757-200,D,K3101,White-tailed kite,N,,148,26,34,40,A,4,2,1,1,,,N588UA,510,TRUE,TRUE,9,2015,Dusk,1840,AWP,,28R,STRUCK BIRD WHILE LANDING,10,120,0,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Small,N,"xxxx-x-x-xxxxxx, Rx, xxxx-x-x-xxxxxx",NO DAMAGE OR INJURIES,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,,FALSE,FALSE
8/30/15 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UAL,UNITED AIRLINES,A-320,D,UNKB,Unknown bird,N,,04A,3,23,1,A,4,2,1,1,,,N446UA,351,TRUE,FALSE,8,2015,Night,2122,AWP,,,,0,,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,None,,Some Cloud,None,1,1,,,xxxx-x-xx-xxxxxx,"WHILE ON LANDING FLARE LANDING RWY 28 OBSERVED WHAT APPEARED TO BE A TUMBLEWEED THEN APPROX 2000 FEET DOWN FROM APRCH END, PIC OBSERVED FLAPPING. ""IT VEARED TO THE LT SIDE AND I HEARD A THUMP."" DURING THE WALKAROUND WITH MX, THE PIC DID NOT OBSERVE ANY SNARGE. RWY SWEEP WITH NEGATIVE RESULTS.",,,,,,,,FAA Form 5200-7-E,,,,2/10/16 0:00,FALSE,FALSE
8/29/15 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UNK,UNKNOWN,UNKNOWN,,K3101,White-tailed kite,,,,,,,,,,,,,,,,TRUE,FALSE,8,2015,,,AWP,,1R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,NOT REPORTED BY SFO ATC OR ANY AIRLINES. 9:15 AM DAY,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,2/10/16 0:00,FALSE,FALSE
8/27/15 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,VRD,VIRGIN AMERICA,A-320,D,UNKBS,Unknown bird - small,N,,04A,3,10,1,A,4,2,1,1,,,N845VA,357,TRUE,FALSE,8,2015,Night,2225,AWP,,28R,5 MILES OUT,4000,,5,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Small,N,xxxx-x-xx-xxxxxx,,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,2/10/16 0:00,FALSE,FALSE
8/20/15 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UNK,UNKNOWN,UNKNOWN,,I1105,Black-crowned night-heron,,,,,,,,,,,,,,,,TRUE,TRUE,8,2015,,,AWP,,,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,"SOURCE= TWO xxxx-x (xxxx-x-xx-xxxxxx, Rx)",ID BY SMITHSONIAN. 21:58 PM NIGHT,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,2/10/16 0:00,FALSE,FALSE
8/20/15 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,AAL,AMERICAN AIRLINES,A-321,D,R1101,Barn owl,N,,04A,7,23,1,A,4,2,1,1,,,N138AN,1454,TRUE,TRUE,8,2015,Dawn,530,AWP,,1R,,500,160,,Climb,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,None,1,1,Small,N,"SOURCE = TWO xxxx-x (xxxx-x-xx-xxxxxx, Rx)",ID BY SMITHSONIAN. NO VISIBLE DMG DURING INITIAL MX INSPN. BIRD STRUCK CENTER POST OF WINDSHIELD.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,2/10/16 0:00,FALSE,FALSE
8/16/15 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,SWA,SOUTHWEST AIRLINES,B-737-300,D,N6016,Western sandpiper,N,,148,24,10,1,A,4,2,1,1,,,N936WN,432,TRUE,TRUE,8,2015,Day,1324,AWP,,28L,,0,,0,Landing Roll,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,,None,,1,Small,,"SOURCE = TWO xxxx-x (xxxx-x-xx-xxxxxx, Rx)",ID BY SMITHSONIAN. LOCATION REPORTED AS 3000 FEET FROM ARRIVAL END RWY 28L. F/O WINDSHIELD AND UPPER PORTION OF NOSE STRUCK BY BIRD. OPS RWY INSPN REVEALED NO REMAINS. SNARGE COLLECTED BY MX.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,2/10/16 0:00,FALSE,FALSE
8/16/15 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,NCA,NIPPON CARGO AIRLINES,B-747-400,D,UNKB,Unknown bird,,,148,34,,,A,5,4,1,1,1,1,,109,TRUE,FALSE,8,2015,,,AWP,,,,,,,Departure,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,,,,,,1,,,xxxx-x-xx-xxxxxx,REPORTED A BIRDSTRIKE TO ATCT UPON DEPARTURE KSFO. RWY SWEEP BY ARPT OPS WITH NEGATIVE RESULTS.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,2/10/16 0:00,FALSE,FALSE
8/9/15 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UNK,UNKNOWN,UNKNOWN,,R1101,Barn owl,,,,,,,,,,,,,,,,TRUE,FALSE,8,2015,,,AWP,,28R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-x-xxxxxx,"BARN OWL REMAINS FOUND ON THE NORTH EDGE OF RWY 28R BTWN TWY L AND P. STRIKE OCCURRED AT AN UNKNOWN TIME BY AN UNKNOWN A/C. NO BIRDSTRIKES WERE REPORTED BY ATCT, AIRLINE OR MX PERSONNEL. 12:32 PM DAY",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,2/10/16 0:00,FALSE,FALSE
7/17/15 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UNK,UNKNOWN,UNKNOWN,,K5114,American kestrel,,,,,,,,,,,,,,,,TRUE,TRUE,7,2015,,,AWP,,28R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"SOURCE= TWO xxx-x (xxxx-x-xx-xxxxxx, Rx)","ID BY SMITHSONIAN. AFTER LANDING, SKYWEST FLIGHT 6294 REPORTED A DEAD BIRD ON RWY 28R ABOUT 2000' DOWN THE APCH END ON THE C/L. A/C STATED IT DID NOT STRIKE THE BIRD. SFO AIRFIELD OPS RECOVERED BIRD AND SENT SAMPLE TO SMITHSONIAN. UNKNOWNN HOW BIRD DECEASED. 19:22 PM DAY",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,11/12/15 0:00,FALSE,FALSE
7/15/15 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,ASA,ALASKA AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,,148,42,10,1,A,4,2,1,1,,,N614AS,311,FALSE,FALSE,7,2015,Day,751,AWP,,28L,,50,,0,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,,1,Small,N,xxxx-x-xx-xxxxxx,"VISIBLE SNARGE BELOW L WINDOW. UNABLE TO OBTAIN SAMPLE. # STRUCK NOT REPTD, ASSUME 1.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,11/12/15 0:00,FALSE,FALSE
7/13/15 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UAL,UNITED AIRLINES,B-737-800,D,UNKB,Unknown bird,N,,148,43,10,1,A,4,2,1,1,,,N37274,1731,FALSE,FALSE,7,2015,Night,2217,AWP,,1R,,,,0,Departure,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,None,,Some Cloud,None,,1,,,xxxx-x-xx-xxxxxx,UA 1731 PILOT REPTD STRIKING A BIRD WHILE DEPARTING RWY 01R (SFO-BOS). A RWY SWEEP WAS CONDUCTED & NO BIRD REMAINS WERE FOUND. NO DMG WAS REPTD BY UA OPS AFTER A/C LANDED AT DEST.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Air Transport Operations,,,11/12/15 0:00,FALSE,FALSE
7/11/15 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,AAL,AMERICAN AIRLINES,A-321,D,1C2201,Brazilian free-tailed bat,N,,04A,7,23,1,A,4,2,1,1,,,N136AN,1393,TRUE,TRUE,7,2015,Night,2110,AWP,,28R,,200,,,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Small,,"SOURCE = TWO xxxx-x (xxxx-x-xx-xxxxxx, Rx)","ID BY SMITHSONIAN. PER PIC, THEY HIT 1 SML BIRD ON CAPT'S SIDE WINDSHLD. NO DMG OBSVD, ONLY STAIINS. PILOT STATED THEY WERE OVER THE WATER ON SHORT FINAL FOR TWY 28R. AT APPROX 200 FT AGL. AA MECHANICS ON SCENE AT TIME OF REPT STATED NO DMG.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,11/12/15 0:00,FALSE,FALSE
7/4/15 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UAL,UNITED AIRLINES,B-757-300,D,1D11,Black-tailed jackrabbit,N,,148,46,37,37,A,4,2,1,1,,,N57863,1204,TRUE,FALSE,7,2015,Night,20,AWP,,1R,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,1,1,Large,N,xxxx-x-x-xxxxxx,REPORTED STRIKING A RABBIT WHILE ON T/O RUN RWY 1R PRIORT TO THE RWY 28L INTXN. ATCT CONTROLLER THEN GAVE INFO TO THE AIRFLD OPS SUPV. RWY 1R SWEEP COMPLETED AND FOUND RABBIT REMAINS ON THE RWY AT INTXN OF TWY G.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,,FALSE,FALSE
6/18/15 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,ETD,ETIHAD AIRWAY,B-777-300,D,YM1102,American crow,N,,148,44,22,25,A,5,2,1,1,,,A6-JAB,183,TRUE,FALSE,6,2015,Day,700,AWP,,28R,,0,80,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,,1,Medium,N,xxxx-x-xx-xxxxxx,,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,10/15/15 0:00,FALSE,FALSE
6/11/15 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UAL,UNITED AIRLINES,B-737-800,D,1F31,Raccoon,N,,148,43,10,1,A,4,2,1,1,,,N77518,1935,TRUE,FALSE,6,2015,Night,2325,AWP,,28R,,0,,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,,1,Large,N,xxxx-x-xx-xxxxxx,PILOT REPTD STRIKING A RACCOON ON 28R JUST W OF TWY P. A/C TAXIED & PARKED AT GATE 90 WHERE IT WAS INSPCTD BY UAL MECHANIC. HE FOUND NO DMG OR EVIDENCE OF STRIKE ON A/C. (DATA ENTRY NOTE: NO CONTACT INFO PROVIDED),,,,,,,,FAA Form 5200-7-E,,,,10/15/15 0:00,FALSE,FALSE
6/8/15 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,CPZ,COMPASS AIRLINES,EMB-170,D,H4105,Double-crested cormorant,N,,332,,22,4,A,4,2,1,1,,,N612CZ,5709,TRUE,TRUE,6,2015,Day,630,AWP,,1R,,200,,,Climb,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Large,N,"SOURCE = TWO xxxx-x (xxxx-x-x-xxxxxx, Rx)",ID BY SMITHSONIAN.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,10/15/15 0:00,FALSE,FALSE
5/29/15 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,UAL,UNITED AIRLINES,A-319,D,K1002,Turkey vulture,N,,04A,6,23,1,A,4,2,1,1,,,,,TRUE,FALSE,5,2015,Day,922,AWP,,1R,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,None,,Overcast,Fog,2 to 10,1,Large,N,xxxx-x-xx-xxxxxx,UAL FLT 464 REPTD A BIRDSTRIKE DEPARTING RWY 1R AT TWY G. NO DMG WAS REPTD UPON ARRIVAL AT DEST ARPT.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,9/9/15 0:00,FALSE,FALSE
5/19/15 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,ACA,AIR CANADA,A-321,D,UNKBL,Unknown bird - large,N,,04A,7,10,1,A,4,2,1,1,,,C-GJWN,739,FALSE,FALSE,5,2015,Night,2110,AWP,,28L,,1800,140,,Approach,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,,,,1,Large,,xxxx-x-xx-xxxxxx,,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Air Transport Operations,,,9/9/15 0:00,FALSE,FALSE
5/18/15 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,JBU,JETBLUE AIRWAYS,A-320,D,I1105,Black-crowned night-heron,N,,04A,3,22,4,A,4,2,1,1,,,N529JB,2589,TRUE,TRUE,5,2015,Night,2055,AWP,,28R,,200,160,,Approach,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,None,1,1,Medium,N,"SOURCE = TWO xxxx-x (xxxx-x-xx-xxxxxx, Rx)",ID BY SMITHSONIAN. PILOT REPTD STRIKE TO ATC. SMALL SMUDGE FOUND ON RT SIDE OF RADOME.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,9/9/15 0:00,FALSE,FALSE
5/16/15 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,VRD,VIRGIN AMERICA,A-320,D,ZS,Wood warblers,N,,04A,3,10,1,A,4,2,1,1,,,N846VA,357,TRUE,TRUE,5,2015,Night,2233,AWP,,28R,,1800,,3,Approach,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,,1,Small,N,"SOURCE = TWO xxxx-x (xxxx-x-xx-xxxxxx, Rx), FAA DAILY REPORT APP EVENT ENTRY#xxxxxx","ID BY SMITHSONIAN. UNDETERMINED DENDROICA SPECIES OF WARBLER (FAMILY PARULIDAE DENDROICA SPECIES), INSUFFICIENT DIAGNOSTIC MATERIAL FOR MORE SPECIFIC ID. SMALL STAIN OBSERVED ON FRONT RT PANEL JUST BELOW WINDSHIELD. NO DMF REPORTED BY MX. LOCATIONR EPTD AS JUST PAST THE SAN MATAO BRIDGE.",,,,,Deleted,Deleted,,Multiple,Tower,,,9/9/15 0:00,FALSE,FALSE
